id,idprojeto,nome,descricao,tipo_dado,tipo_controle,valor_esperado,forma_verificacao,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,iddocsobrigatorios,comentario
1448,1453,Resultado Finalístico 3,Eventos realizados,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1449,1457,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1450,1458,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1451,1466,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1452,1467,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1453,1468,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1454,1469,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1455,1470,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1456,1471,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1457,1472,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1458,1473,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1459,1474,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1460,1475,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1461,1476,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1462,1477,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1463,1478,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1464,1480,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1465,1483,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1466,1484,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1467,1485,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1468,1486,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1469,1487,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1470,1488,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1471,1489,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1472,1490,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1473,1491,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1474,1493,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1475,1494,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1476,1495,Resultado Finalístico 3,Eventos realizados,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1477,1497,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1478,1498,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1479,1499,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1480,1501,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1481,1502,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1482,1503,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1483,1504,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1484,1505,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1485,1507,Resultado Finalístico 3,Eventos realizados,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1486,1509,Resultado Finalístico 3,Eventos realizados,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1487,177,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1488,157,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1489,171,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1490,179,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1491,2006,Resultado Finalistico 1,Pelo menos 300 empresas atendidas atá o final do projeto.,nu,pm,300,Nº de empresas que respondem a ficha de avaliação.,2020-06-04 23:42:23,goliveira,2020-06-04 23:42:23,goliveira,,
1492,2012,Resultado 1 – Manutenção do número de MPE e EI associadas a entidade até o final do projeto.,Manutenção do número de MPE e EI associadas a entidade até o final do projeto.,tx,ne,0,"Pergunta Pesquisa: ""Você permanece associado à Associação Comercial de Ribeirão Preto, até o encerramento da sua participação no Projeto?'",2021-02-10 10:00:14,amauger,2021-02-10 10:00:14,amauger,,
1493,2012,Resultado 2 – Capacitar 200 empresas para o Comércio Eletrônico.,Capacitar 200 empresas para o Comércio Eletrônico.,nu,ne,200,"Pergunta Pesquisa: ""Houve capacitação para o Comércio Eletrônico na sua empresa, durante a participação no Projeto? Se Sim. Indique qual foi a capacitação.""",2021-02-10 10:02:55,amauger,2021-02-10 10:02:55,amauger,,
1494,2013,Resultado 1,"Elevar em 10% a média de maturidade em gestão da estratégia medido pelo DO (Desenvolvimento Organizacional) das empresas do grupo, conforme “Business Study” – Estudo do Negócio a ser realizado no início e no final do projeto, até maio de 2021 (indicador 44 SIGEOR)",nu,pm,10%,Business Study,2021-03-09 15:24:29,amauger,2021-03-09 15:24:29,amauger,,
1495,2013,Resultado 2,"Ter 100% das empresas participantes conscientizadas no uso de boas práticas de gestão para seu negócio, após visita técnica a outras empresas e entidades representantes do setor em outros estados, por meio de pesquisa de satisfação que será realizada, após a missão. (indicador 84 SIGEOR)",nu,ne,100%,Pesquisa de Satisfação,2021-03-09 15:25:48,amauger,2021-03-09 15:25:48,amauger,,
1496,2015,Resultado 1,Aumentar em 5% o percentual de vendas até maio de 2021;,nu,pm,5%,"Percentual de clientes que realizam uma compra, em comparação com o número de clientes que entram em um estabelecimento comercial, ou em relação ao total de abordagens, dependendo do tipo de negócio.",2021-03-15 16:41:42,amauger,2021-03-15 16:41:42,amauger,,
1497,2015,Resultado 2,Aumentar a carteira de cliente em até 5 % até maio de 2021.,nu,at,5%,"Mensuração do número de clientes constantes na carteira da empresa, objetivando o aumento do número de clientes em carteira.",2021-03-15 16:43:01,amauger,2021-03-15 16:43:01,amauger,,
1498,2011,Resultado 1 – Aumentar em 5% o percentual de vendas até maio de 2021,Aumentar em 5% o percentual de vendas até maio de 2021,nu,pm,5%,Pesquisa - comparativo de vendas.,2021-04-23 16:14:56,amauger,2021-04-23 16:14:56,amauger,,
1499,2011,Resultado 2 – Aumentar a carteira de cliente em até 5 % até maio de 2021.,Aumentar a carteira de cliente em até 5 % até maio de 2021.,nu,at,5%,Pesquisa - comparativo carteira de clientes.,2021-04-23 16:15:47,amauger,2021-04-23 16:15:47,amauger,,
1500,2010,Resultado 1 – Aumentar em 5% o percentual de vendas até maio de 2021,Aumentar em 5% o percentual de vendas até maio de 2021,nu,pm,5%,Pesquisa - comparativo vendas,2021-04-23 16:18:56,amauger,2021-04-23 16:18:56,amauger,,
1501,2010,Resultado 2 – Aumentar a carteira de cliente em até 5 % até maio de 2021.,Aumentar a carteira de cliente em até 5 % até maio de 2021.,nu,at,5%,Pesquisa - comparativo carteira de clientes,2021-04-23 16:20:38,amauger,2021-04-23 16:20:38,amauger,,
1502,2009,Resultado 1,"Obter 70% de empresas participantes com produtos, serviços ou processos novos ou aperfeiçoados até junho de 2021.",nu,ne,70%,Pesquisa.,2021-04-28 17:04:29,amauger,2021-04-28 17:04:29,amauger,,
1503,2009,Resultado 2,"Implantar identidade de marca em 70 % das empresas nucleada (atendidas pelo projeto), até junho de 2021.",nu,pm,70%,Pesquisa.,2021-04-28 17:05:10,amauger,2021-04-28 17:05:10,amauger,,
1504,2005,Resultado 1 –,Obter 50% das empresas participantes do projeto que adotaram alguma forma de modernização no seu processo industrial de produção.,nu,pm,50%,Pesquisa,2021-04-30 11:34:32,amauger,2021-04-30 11:34:32,amauger,,
1505,2005,Resultado 2 -,Redução de 15% do uso de produtos químicos até o final do projeto.,nu,pm,15%,Pesquisa,2021-04-30 11:39:07,amauger,2021-04-30 11:39:07,amauger,,
1506,2007,Resultado 1,"Obter 70% de empresas participantes com produtos, serviços ou processos novos ou aperfeiçoados até maio de 2021.",nu,pm,70%,Pesquisa,2021-05-03 16:00:07,amauger,2021-05-03 16:00:07,amauger,,
1507,2007,Resultado 2,Obter 80% das empresas com planos de inovação elaborados até maio de 2021.,nu,pm,80%,Pesquisa,2021-05-03 16:00:53,amauger,2021-05-03 16:00:53,amauger,,
1508,2008,Resultado 1,Obter 50% das empresas participantes com percepção de aumento em suas carteiras de clientes até maio de 2021.,nu,pm,50%,Pesquisa,2021-05-03 16:03:21,amauger,2021-05-03 16:03:21,amauger,,
1509,2008,Resultado 2,Obter 20% das empresas participantes com melhoria de Layout até maio de 2021.,nu,pm,20%,Pesquisa,2021-05-03 16:04:10,amauger,2021-05-03 16:04:10,amauger,,
1510,2016,Resultado 1,Obter 60% do público atendido com algum ganho no índice de competitividade até o final do projeto (comparado ao desempenho do diagnóstico do MEG aplicado em período anterior),nu,pm,60%,Pesquisa,2021-05-03 16:23:18,amauger,2021-05-03 16:23:18,amauger,,
1511,2017,Resultado 1,"Obter 70% das empresas com produtos, serviços ou processos novos ou aperfeiçoados até maio de 2021.",nu,pm,70%,Pesquisa,2021-05-04 10:25:34,amauger,2021-05-04 10:25:34,amauger,,
1512,2018,Resultado 1,Obter 75% das empresas atendidas com identidade de marca implantada até maio de 2021;,nu,pm,75%,Pesquisa,2021-05-04 10:40:52,amauger,2021-05-04 10:40:52,amauger,,
1513,2018,Resultado 2,Obter 75% das empresas participantes com planos de inovação elaborados até maio de 2021.,nu,pm,75%,Pesquisa,2021-05-04 10:41:23,amauger,2021-05-04 10:41:23,amauger,,
1514,2019,Resultado 1,Obter 50% das empresas participantes com percepção de aumento em suas carteiras de clientes até maio de 2021;,nu,pm,50%,Pesquisa,2021-05-04 11:08:09,amauger,2021-05-04 11:08:09,amauger,,
1515,2019,Resultado 2,Obter 75% das empresas participantes utilizando ferramentas básicas de gestão até maio de 2021.,nu,pm,75%,Pesquisa,2021-05-04 11:10:19,amauger,2021-05-04 11:10:19,amauger,,
1516,2020,Resultado 1,Obter 50% do público atendido com algum ganho no índice de competitividade até o final do projeto (comparado ao desempenho do diagnóstico do MEG aplicado em período anterior);,nu,pm,50%,Pesquisa,2021-05-04 11:32:48,amauger,2021-05-04 11:32:48,amauger,,
1517,2020,Resultado 2,"Obter 70% das empresas participantes com produtos, serviços ou processos aperfeiçoados até maio de 2021.",nu,pm,70%,Pesquisa,2021-05-04 11:33:30,amauger,2021-05-04 11:33:30,amauger,,
1518,2021,Resultado 1,Obter 50% das empresas atendidas com algum ganho no índice de competitividade até o final do projeto.,nu,pm,50%,Pesquisa,2021-05-04 12:22:41,amauger,2021-05-04 12:22:41,amauger,,
1519,2022,Resultado 1,"Obter 70% das empresas participantes com produtos, serviços ou processos novos ou aperfeiçoados até maio de 2021;",nu,pm,70%,Pesquisa,2021-05-04 12:50:53,amauger,2021-05-04 12:50:53,amauger,,
1520,2022,Resultado 2,Obter 80% das empresas com planos de inovação elaborados até maio de 2021.,nu,pm,80%,Pesquisa,2021-05-04 12:51:24,amauger,2021-05-04 12:51:24,amauger,,
1521,2023,Resultado 1,Obter 50% das empresas participantes com percepção de aumento em suas carteiras de clientes até maio de 2021;,nu,pm,50%,Pesquisa,2021-05-04 13:12:44,amauger,2021-05-04 13:12:44,amauger,,
1522,2023,Resultado 2,"Obter 70% das empresas participantes com produtos, serviços ou processos novos ou aperfeiçoados até maio de 2021.",nu,pm,70%,Pesquisa,2021-05-04 13:13:17,amauger,2021-05-04 13:13:17,amauger,,
1523,2024,Resultado 1,Obter 50% das empresas com percepção de aumento em suas carteiras de clientes até maio de 2021;,nu,pm,50%,Pesquisa,2021-05-04 13:36:31,amauger,2021-05-04 13:36:31,amauger,,
1524,2024,Resultado 2,"Obter 70% das empresas participantes com produtos, serviços ou processos novos ou aperfeiçoados até maio de 2021.",nu,pm,70%,Pesquisa,2021-05-04 13:36:55,amauger,2021-05-04 13:36:55,amauger,,
1525,2025,Resultado 1,Elevar em 5% o faturamento total das empresas até Julho de 2021,nu,pm,5%,Pesquisa,2021-05-04 14:32:59,amauger,2021-05-04 14:32:59,amauger,,
1526,2025,Resultado 2,"Obter 80% de empresas participantes com produtos, serviços ou processos novos ou aperfeiçoados até Julho de 2021",nu,pm,80%,Pesquisa,2021-05-04 14:33:23,amauger,2021-05-04 14:33:23,amauger,,
1527,2026,Resultado 1,Obter 50% das empresas com percepção de aumento em suas carteiras de clientes até maio de 2021;,nu,pm,50%,Pesquisa,2021-05-27 14:56:01,amauger,2021-05-27 14:56:01,amauger,,
1528,2026,Resultado 2,"Obter 70% das empresas participantes com produtos, serviços ou processos novos ou aperfeiçoados até maio de 2021.",nu,pm,70%,Pesquisa,2021-05-27 14:56:56,amauger,2021-05-27 14:56:56,amauger,,
1529,2028,Empresas atendidas declaram aumento da produtividade,•	70% das empresas atendidas que declaram ter aumentado sua produtividade até novembro/2024.,nu,pm,70%,A discutir,2022-02-07 16:19:02,renato.rossi,2022-02-07 16:19:02,renato.rossi,,
1530,2028,Empresas nucleadas,Obter 9400 empresas nucleadas até novembro/2024.,nu,pm,9400,A discutir,2022-02-07 16:20:35,renato.rossi,2022-02-07 16:20:35,renato.rossi,,
1531,2028,Empresas afirma ter aumentado a qualidade dos produtos,70% das empresas atendidas afirmam ter aumentado a qualidade dos produtos ou serviços até novembro/2024.,nu,at,70%,A discutir,2022-02-07 16:21:46,renato.rossi,2022-02-07 16:21:46,renato.rossi,,
1532,2034,Aumento de produtividade,80% das empresas atendidas afirmam ter aumentado a sua produtividade ao final do projeto.,nu,pm,80%,Pesquisa direta junto às empresas atendidas,2022-10-28 15:09:19,rcarrijo,2022-10-28 15:09:19,gabriel.g,,"Este resultado é declaratório e não é necessário realizar pesquisa T0. O aumento de produtividade, declarado pelos empresários, deve ser fundamentado em elementos objetivos. São exemplos de indicadores de produtividade: (1) número de tarefas realizadas / horas trabalhadas no período, (2) número de itens produzidos/ hora, (3) número de vendas/total de clientes atendidos, (4) número de itens produzidos/matéria prima utilizada, dentre outros. O aumento da é motivado por diversos elementos, como: melhorias em processos, adoção de novas tecnologias, inovação incremental, melhoria de desempenho de funcionários, adoção de novas técnicas produtivas etc."
1533,2035,Aumento de produtividade,80% das empresas atendidas afirmam ter aumentado a sua produtividade ao final do projeto.,nu,pm,80%,- Pesquisa direta junto às empresas atendidas,2022-11-03 08:38:21,gabriel.g,2022-11-03 08:38:21,rcarrijo,,"Este resultado é declaratório e não é necessário realizar pesquisa T0.
O aumento de produtividade, declarado pelos empresários, deve ser fundamentado em elementos objetivos.
São exemplos de indicadores de produtividade: (1) número de tarefas realizadas / horas trabalhadas no período, (2) número de itens produzidos/ hora, (3) número de vendas/total de clientes atendidos, (4)número de itens produzidos/matéria prima utilizada, dentre outros. O aumento da é motivado por diversos elementos, como: melhorias em processos, adoção de novas tecnologias, inovação incremental, melhoria de desempenho de funcionários, adoção de novas técnicas produtivas etc."
1534,2035,"Melhoria de processos, produtos ou serviços","80% das empresas atendidas afirmam ter aumentado a qualidade de processos, produtos ou serviços ao final do projeto.",nu,pm,80%,- Pesquisa direta junto às empresas atendidas,2022-11-03 08:40:27,gabriel.g,2022-11-03 08:40:27,rcarrijo,,"Este resultado é declaratório e não é necessário realizar pesquisa T0. É importante ressaltar que o empresário deve descrever, sucintamente, quais foram as melhorias implementadas em sua empresa. A melhoria de processos, produtos ou serviços está ligada, de maneira geral, a implementação de inovação, capacitações e consultorias."
1536,2036,Aumento de produtividade,80% das empresas atendidas afirmam ter aumentado a sua produtividade ao final do projeto,nu,pm,80%,- Pesquisa direta junto às empresas atendidas,2022-11-03 09:30:55,gabriel.g,2022-11-03 09:30:55,gabriel.g,,"Este resultado é declaratório e não é necessário realizar pesquisa T0. O aumento de produtividade, declarado pelos empresários, deve ser fundamentado em elementos objetivos. São exemplos de indicadores de produtividade: (1) número de tarefas realizadas / horas trabalhadas no período, (2) número de itens produzidos/ hora, (3) número de vendas/total de clientes atendidos, (4)número de itens produzidos/matéria prima utilizada, dentre outros. O aumento da é motivado por diversos elementos, como: melhorias em processos, adoção de novas tecnologias, inovação incremental, melhoria de desempenho de funcionários, adoção de novas técnicas produtivas etc."
